DATE|TICKER|RM|R
1991-11-14|TSLA|-6.54E-4|NaN
1991-11-15|TSLA|-0.036586|NaN
1991-11-18|TSLA|0.006848|NaN
1991-11-19|TSLA|-0.015107|NaN
1991-11-20|TSLA|-0.002346|NaN
1991-11-21|TSLA|0.004042|NaN
1991-11-22|TSLA|-0.010314|NaN
1991-11-25|TSLA|-0.002127|NaN
1991-11-26|TSLA|0.00698|NaN
1991-11-27|TSLA|-0.003731|NaN
1991-11-29|TSLA|-0.003532|NaN
1991-12-02|TSLA|0.01647|NaN
1991-12-03|TSLA|-0.001154|NaN
1991-12-04|TSLA|-0.002336|NaN
1991-12-05|TSLA|-0.007051|NaN
1991-12-06|TSLA|0.004531|NaN
1991-12-09|TSLA|-0.002216|NaN
1991-12-10|TSLA|-9.52E-4|NaN
1991-12-11|TSLA|-5.29E-4|NaN
1991-12-12|TSLA|0.010193|NaN
1991-12-13|TSLA|0.007653|NaN
1991-12-16|TSLA|-2.6E-5|NaN
1991-12-17|TSLA|-0.004474|NaN
1991-12-18|TSLA|0.001933|NaN
1991-12-19|TSLA|-0.002503|NaN
1991-12-20|TSLA|0.011816|NaN
1991-12-23|TSLA|0.025269|NaN
1991-12-24|TSLA|0.006325|NaN
1991-12-26|TSLA|0.013798|NaN
1991-12-27|TSLA|0.004002|NaN
1991-12-30|TSLA|0.021355|NaN
1991-12-31|TSLA|0.004697|NaN
1992-01-02|TSLA|4.08E-4|NaN
1992-01-03|TSLA|0.004985|NaN
1992-01-06|TSLA|-0.003291|NaN
1992-01-07|TSLA|-0.00134|NaN
1992-01-08|TSLA|0.001677|NaN
1992-01-09|TSLA|-0.001172|NaN
1992-01-10|TSLA|-0.00601|NaN
1992-01-13|TSLA|-0.001831|NaN
1992-01-14|TSLA|0.014722|NaN
1992-01-15|TSLA|7.85E-4|NaN
1992-01-16|TSLA|-0.006084|NaN
1992-01-17|TSLA|0.001554|NaN
1992-01-20|TSLA|-0.005969|NaN
1992-01-21|TSLA|-0.008935|NaN
1992-01-22|TSLA|0.013305|NaN
1992-01-23|TSLA|-0.007581|NaN
1992-01-24|TSLA|0.001253|NaN
1992-01-27|TSLA|-0.001179|NaN
1992-01-28|TSLA|-7.2E-5|NaN
1992-01-29|TSLA|-0.011134|NaN
1992-01-30|TSLA|0.003144|NaN
1992-01-31|TSLA|-0.006899|NaN
1992-02-03|TSLA|0.00181|NaN
1992-02-04|TSLA|0.010549|NaN
1992-02-05|TSLA|-2.4E-5|NaN
1992-02-06|TSLA|-4.8E-5|NaN
1992-02-07|TSLA|-0.006597|NaN
1992-02-10|TSLA|0.006519|NaN
1992-02-11|TSLA|-2.4E-5|NaN
1992-02-12|TSLA|0.008145|NaN
1992-02-13|TSLA|-0.008247|NaN
1992-02-14|TSLA|-0.002925|NaN
1992-02-18|TSLA|-0.012364|NaN
1992-02-19|TSLA|0.00216|NaN
1992-02-20|TSLA|0.013815|NaN
1992-02-21|TSLA|-0.005895|NaN
1992-02-24|TSLA|0.001969|NaN
1992-02-25|TSLA|-0.004415|NaN
1992-02-26|TSLA|0.011938|NaN
1992-02-27|TSLA|-0.003587|NaN
1992-02-28|TSLA|-0.002803|NaN
1992-03-02|TSLA|-6.06E-4|NaN
1992-03-03|TSLA|9.7E-4|NaN
1992-03-04|TSLA|-0.008526|NaN
1992-03-05|TSLA|-0.006889|NaN
1992-03-06|TSLA|-0.005092|NaN
1992-03-09|TSLA|0.001904|NaN
1992-03-10|TSLA|0.004146|NaN
1992-03-11|TSLA|-0.007029|NaN
1992-03-12|TSLA|-3.47E-4|NaN
1992-03-13|TSLA|0.004828|NaN
1992-03-16|TSLA|0.001355|NaN
1992-03-17|TSLA|0.00785|NaN
1992-03-18|TSLA|-0.00105|NaN
1992-03-19|TSLA|0.001589|NaN
1992-03-20|TSLA|0.00366|NaN
1992-03-23|TSLA|-0.00338|NaN
1992-03-24|TSLA|-0.002513|NaN
1992-03-25|TSLA|-0.003326|NaN
1992-03-26|TSLA|8.34E-4|NaN
1992-03-27|TSLA|-0.01069|NaN
1992-03-30|TSLA|-0.001239|NaN
1992-03-31|TSLA|0.001712|NaN
1992-04-01|TSLA|0.001338|NaN
1992-04-02|TSLA|-0.009227|NaN
1992-04-03|TSLA|0.002622|NaN
1992-04-06|TSLA|0.010061|NaN
1992-04-07|TSLA|-0.018566|NaN
1992-04-08|TSLA|-0.008943|NaN
1992-04-09|TSLA|0.015564|NaN
1992-04-10|TSLA|0.00911|NaN
1992-04-13|TSLA|0.004428|NaN
1992-04-14|TSLA|0.015539|NaN
1992-04-15|TSLA|0.009433|NaN
1992-04-16|TSLA|-5.53E-4|NaN
1992-04-20|TSLA|-0.014157|NaN
1992-04-21|TSLA|2.44E-4|NaN
1992-04-22|TSLA|-0.001097|NaN
1992-04-23|TSLA|0.004368|NaN
1992-04-24|TSLA|-0.006268|NaN
1992-04-27|TSLA|-0.001394|NaN
1992-04-28|TSLA|0.001616|NaN
1992-04-29|TSLA|0.007113|NaN
1992-04-30|TSLA|0.007111|NaN
1992-05-01|TSLA|-0.005832|NaN
1992-05-04|TSLA|0.010617|NaN
1992-05-05|TSLA|-1.68E-4|NaN
1992-05-06|TSLA|-1.2E-4|NaN
1992-05-07|TSLA|-0.002255|NaN
1992-05-08|TSLA|4.81E-4|NaN
1992-05-11|TSLA|0.005865|NaN
1992-05-12|TSLA|-0.005257|NaN
1992-05-13|TSLA|3.84E-4|NaN
1992-05-14|TSLA|-0.007948|NaN
1992-05-15|TSLA|-0.007382|NaN
1992-05-18|TSLA|0.006633|NaN
1992-05-19|TSLA|0.008624|NaN
1992-05-20|TSLA|-0.002354|NaN
1992-05-21|TSLA|-0.006717|NaN
1992-05-22|TSLA|0.003442|NaN
1992-05-26|TSLA|-0.006304|NaN
1992-05-27|TSLA|0.001847|NaN
1992-05-28|TSLA|0.011088|NaN
1992-05-29|TSLA|-0.003335|NaN
1992-06-01|TSLA|0.004695|NaN
1992-06-02|TSLA|-0.009106|NaN
1992-06-03|TSLA|0.002636|NaN
1992-06-04|TSLA|-0.003208|NaN
1992-06-05|TSLA|5.32E-4|NaN
1992-06-08|TSLA|-2.9E-4|NaN
1992-06-09|TSLA|-0.007983|NaN
1992-06-10|TSLA|-0.006853|NaN
1992-06-11|TSLA|0.00442|NaN
1992-06-12|TSLA|0.001736|NaN
1992-06-15|TSLA|0.001293|NaN
1992-06-16|TSLA|-0.004801|NaN
1992-06-17|TSLA|-0.014841|NaN
1992-06-18|TSLA|-0.003232|NaN
1992-06-19|TSLA|0.006759|NaN
1992-06-22|TSLA|-6.69E-4|NaN
1992-06-23|TSLA|0.001587|NaN
1992-06-24|TSLA|-5.2E-4|NaN
1992-06-25|TSLA|-0.001758|NaN
1992-06-26|TSLA|8.19E-4|NaN
1992-06-29|TSLA|0.013608|NaN
1992-06-30|TSLA|-0.001956|NaN
1992-07-01|TSLA|0.011614|NaN
1992-07-02|TSLA|-0.002688|NaN
1992-07-06|TSLA|0.005027|NaN
1992-07-07|TSLA|-0.011309|NaN
1992-07-08|TSLA|0.002737|NaN
1992-07-09|TSLA|0.009603|NaN
1992-07-10|TSLA|9.66E-4|NaN
1992-07-13|TSLA|6.03E-4|NaN
1992-07-14|TSLA|0.006773|NaN
1992-07-15|TSLA|-0.001389|NaN
1992-07-16|TSLA|0.001055|NaN
1992-07-17|TSLA|-0.004598|NaN
1992-07-20|TSLA|-0.004499|NaN
1992-07-21|TSLA|2.4E-5|NaN
1992-07-22|TSLA|-0.00684|NaN
1992-07-23|TSLA|0.002799|NaN
1992-07-24|TSLA|-0.001165|NaN
1992-07-27|TSLA|-1.46E-4|NaN
1992-07-28|TSLA|0.014531|NaN
1992-07-29|TSLA|0.011281|NaN
1992-07-30|TSLA|0.004003|NaN
1992-07-31|TSLA|6.84E-4|NaN
1992-08-03|TSLA|0.002074|NaN
1992-08-04|TSLA|-0.001717|NaN
1992-08-05|TSLA|-0.005114|NaN
1992-08-06|TSLA|-0.00379|NaN
1992-08-07|TSLA|-0.004066|NaN
1992-08-10|TSLA|0.001289|NaN
1992-08-11|TSLA|-0.00124|NaN
1992-08-12|TSLA|-0.002674|NaN
1992-08-13|TSLA|-1.2E-4|NaN
1992-08-14|TSLA|0.005219|NaN
1992-08-17|TSLA|0.001977|NaN
1992-08-18|TSLA|0.001426|NaN
1992-08-19|TSLA|-0.0075|NaN
1992-08-20|TSLA|1.91E-4|NaN
1992-08-21|TSLA|-0.008153|NaN
1992-08-24|TSLA|-0.009955|NaN
1992-08-25|TSLA|0.002167|NaN
1992-08-26|TSLA|0.004616|NaN
1992-08-27|TSLA|4.8E-5|NaN
1992-08-28|TSLA|0.003168|NaN
1992-08-31|TSLA|-0.001953|NaN
1992-09-01|TSLA|0.004927|NaN
1992-09-02|TSLA|0.004591|NaN
1992-09-03|TSLA|0.0|NaN
1992-09-04|TSLA|-0.002153|NaN
1992-09-08|TSLA|-0.00633|NaN
1992-09-09|TSLA|0.004633|NaN
1992-09-10|TSLA|0.008622|NaN
1992-09-11|TSLA|-8.81E-4|NaN
1992-09-14|TSLA|0.013561|NaN
1992-09-15|TSLA|-0.012933|NaN
1992-09-16|TSLA|3.57E-4|NaN
1992-09-17|TSLA|2.4E-5|NaN
1992-09-18|TSLA|0.007144|NaN
1992-09-21|TSLA|-0.001868|NaN
1992-09-22|TSLA|-0.011844|NaN
1992-09-23|TSLA|7.19E-4|NaN
1992-09-24|TSLA|0.002467|NaN
1992-09-25|TSLA|-0.009845|NaN
1992-09-28|TSLA|0.005478|NaN
1992-09-29|TSLA|4.32E-4|NaN
1992-09-30|TSLA|0.002399|NaN
1992-10-01|TSLA|-0.003614|NaN
1992-10-02|TSLA|-0.013981|NaN
1992-10-05|TSLA|-0.007065|NaN
1992-10-06|TSLA|-9.57E-4|NaN
1992-10-07|TSLA|-0.007196|NaN
1992-10-08|TSLA|0.008658|NaN
1992-10-09|TSLA|-0.012483|NaN
1992-10-12|TSLA|0.011871|NaN
1992-10-13|TSLA|0.004565|NaN
1992-10-14|TSLA|1.71E-4|NaN
1992-10-15|TSLA|5.62E-4|NaN
1992-10-16|TSLA|0.0052|NaN
1992-10-19|TSLA|0.007894|NaN
1992-10-20|TSLA|0.001205|NaN
1992-10-21|TSLA|4.57E-4|NaN
1992-10-22|TSLA|-0.001852|NaN
1992-10-23|TSLA|-0.001928|NaN
1992-10-26|TSLA|0.009804|NaN
1992-10-27|TSLA|7.89E-4|NaN
1992-10-28|TSLA|0.003919|NaN
1992-10-29|TSLA|0.001738|NaN
1992-10-30|TSLA|-0.00518|NaN
1992-11-02|TSLA|0.009721|NaN
1992-11-03|TSLA|-0.006694|NaN
1992-11-04|TSLA|-0.006692|NaN
1992-11-05|TSLA|0.002949|NaN
1992-11-06|TSLA|-0.001817|NaN
1992-11-09|TSLA|0.002419|NaN
1992-11-10|TSLA|7.2E-5|NaN
1992-11-11|TSLA|0.008552|NaN
1992-11-12|TSLA|0.001587|NaN
1992-11-13|TSLA|-0.001041|NaN
1992-11-16|TSLA|-0.004143|NaN
1992-11-17|TSLA|-0.003352|NaN
1992-11-18|TSLA|0.008539|NaN
1992-11-19|TSLA|0.001797|NaN
1992-11-20|TSLA|0.007176|NaN
1992-11-23|TSLA|-0.003586|NaN
1992-11-24|TSLA|0.00581|NaN
1992-11-25|TSLA|0.003742|NaN
1992-11-27|TSLA|0.00226|NaN
1992-11-30|TSLA|0.002766|NaN
1992-12-01|TSLA|-0.001321|NaN
1992-12-02|TSLA|-0.002066|NaN
1992-12-03|TSLA|4.7E-5|NaN
1992-12-04|TSLA|0.005001|NaN
1992-12-07|TSLA|0.007522|NaN
1992-12-08|TSLA|0.003859|NaN
1992-12-09|TSLA|-0.003066|NaN
1992-12-10|TSLA|-0.002318|NaN
1992-12-11|TSLA|-0.002094|NaN
1992-12-14|TSLA|-0.002052|NaN
1992-12-15|TSLA|-6.24E-4|NaN
1992-12-16|TSLA|-0.002427|NaN
1992-12-17|TSLA|0.009061|NaN
1992-12-18|TSLA|0.013435|NaN
1992-12-21|TSLA|-0.001314|NaN
1992-12-22|TSLA|-8.85E-4|NaN
1992-12-23|TSLA|-0.002907|NaN
1992-12-24|TSLA|0.001686|NaN
1992-12-28|TSLA|-0.00141|NaN
1992-12-29|TSLA|-0.002664|NaN
1992-12-30|TSLA|0.001918|NaN
1992-12-31|TSLA|-0.007087|NaN
1993-01-04|TSLA|-7.57E-4|NaN
1993-01-05|TSLA|-0.002389|NaN
1993-01-06|TSLA|4.14E-4|NaN
1993-01-07|TSLA|-0.008722|NaN
1993-01-08|TSLA|-0.0039|NaN
1993-01-11|TSLA|0.004428|NaN
1993-01-12|TSLA|2.09E-4|NaN
1993-01-13|TSLA|0.004617|NaN
1993-01-14|TSLA|0.00672|NaN
1993-01-15|TSLA|0.002776|NaN
1993-01-18|TSLA|-7.09E-4|NaN
1993-01-19|TSLA|-0.003914|NaN
1993-01-20|TSLA|-0.004045|NaN
1993-01-21|TSLA|0.004892|NaN
1993-01-22|TSLA|0.001424|NaN
1993-01-25|TSLA|0.008943|NaN
1993-01-26|TSLA|-1.36E-4|NaN
1993-01-27|TSLA|-0.004182|NaN
1993-01-28|TSLA|0.001255|NaN
1993-01-29|TSLA|2.74E-4|NaN
1993-02-01|TSLA|0.008524|NaN
1993-02-02|TSLA|9.0E-5|NaN
1993-02-03|TSLA|0.010484|NaN
1993-02-04|TSLA|0.005277|NaN
1993-02-05|TSLA|-0.001401|NaN
1993-02-08|TSLA|-0.002406|NaN
1993-02-09|TSLA|-0.005627|NaN
1993-02-10|TSLA|0.002021|NaN
1993-02-11|TSLA|0.003205|NaN
1993-02-12|TSLA|-0.00688|NaN
1993-02-16|TSLA|-0.024|NaN
1993-02-17|TSLA|-0.001406|NaN
1993-02-18|TSLA|-0.003231|NaN
1993-02-19|TSLA|0.005372|NaN
1993-02-22|TSLA|0.002349|NaN
1993-02-23|TSLA|-0.001011|NaN
1993-02-24|TSLA|0.01396|NaN
1993-02-25|TSLA|0.003334|NaN
1993-02-26|TSLA|0.002351|NaN
1993-03-01|TSLA|-0.00309|NaN
1993-03-02|TSLA|0.013325|NaN
1993-03-03|TSLA|0.003036|NaN
1993-03-04|TSLA|-0.004274|NaN
1993-03-05|TSLA|-0.00275|NaN
1993-03-08|TSLA|0.019278|NaN
1993-03-09|TSLA|-6.82E-4|NaN
1993-03-10|TSLA|0.004247|NaN
1993-03-11|TSLA|-0.00572|NaN
1993-03-12|TSLA|-0.008574|NaN
1993-03-15|TSLA|0.003557|NaN
1993-03-16|TSLA|-1.33E-4|NaN
1993-03-17|TSLA|-0.006779|NaN
1993-03-18|TSLA|0.007986|NaN
1993-03-19|TSLA|-0.003784|NaN
1993-03-22|TSLA|-0.002888|NaN
1993-03-23|TSLA|-2.67E-4|NaN
1993-03-24|TSLA|-0.001538|NaN
1993-03-25|TSLA|0.006271|NaN
1993-03-26|TSLA|-0.006875|NaN
1993-03-29|TSLA|0.006677|NaN
1993-03-30|TSLA|0.002662|NaN
1993-03-31|TSLA|-6.64E-4|NaN
1993-04-01|TSLA|-0.003033|NaN
1993-04-02|TSLA|-0.019787|NaN
1993-04-05|TSLA|0.002039|NaN
1993-04-06|TSLA|-0.002555|NaN
1993-04-07|TSLA|0.003559|NaN
1993-04-08|TSLA|-0.00201|NaN
1993-04-12|TSLA|0.014779|NaN
1993-04-13|TSLA|0.001896|NaN
1993-04-14|TSLA|-0.001247|NaN
1993-04-15|TSLA|-5.8E-4|NaN
1993-04-16|TSLA|0.001204|NaN
1993-04-19|TSLA|-0.003297|NaN
1993-04-20|TSLA|-0.005274|NaN
1993-04-21|TSLA|-0.003303|NaN
1993-04-22|TSLA|-0.0094|NaN
1993-04-23|TSLA|-0.00553|NaN
1993-04-26|TSLA|-0.007986|NaN
1993-04-27|TSLA|0.01031|NaN
1993-04-28|TSLA|2.3E-5|NaN
1993-04-29|TSLA|0.001986|NaN
1993-04-30|TSLA|0.002962|NaN
1993-05-03|TSLA|0.005157|NaN
1993-05-04|TSLA|0.003594|NaN
1993-05-05|TSLA|0.001058|NaN
1993-05-06|TSLA|-0.002835|NaN
1993-05-07|TSLA|-0.002143|NaN
1993-05-10|TSLA|0.001108|NaN
1993-05-11|TSLA|0.003523|NaN
1993-05-12|TSLA|9.9E-4|NaN
1993-05-13|TSLA|-0.012522|NaN
1993-05-14|TSLA|7.51E-4|NaN
1993-05-17|TSLA|0.001843|NaN
1993-05-18|TSLA|-1.14E-4|NaN
1993-05-19|TSLA|0.016465|NaN
1993-05-20|TSLA|0.006748|NaN
1993-05-21|TSLA|-0.010542|NaN
1993-05-24|TSLA|0.004845|NaN
1993-05-25|TSLA|0.001897|NaN
1993-05-26|TSLA|0.010226|NaN
1993-05-27|TSLA|-0.002272|NaN
1993-05-28|TSLA|-0.004907|NaN
1993-06-01|TSLA|0.008085|NaN
1993-06-02|TSLA|4.4E-5|NaN
1993-06-03|TSLA|-0.002997|NaN
1993-06-04|TSLA|-0.00537|NaN
1993-06-07|TSLA|-0.005266|NaN
1993-06-08|TSLA|-0.006656|NaN
1993-06-09|TSLA|0.002406|NaN
1993-06-10|TSLA|-8.97E-4|NaN
1993-06-11|TSLA|0.004221|NaN
1993-06-14|TSLA|0.001006|NaN
1993-06-15|TSLA|-0.003216|NaN
1993-06-16|TSLA|0.002599|NaN
1993-06-17|TSLA|0.002481|NaN
1993-06-18|TSLA|-0.010835|NaN
1993-06-21|TSLA|0.005725|NaN
1993-06-22|TSLA|-6.5E-4|NaN
1993-06-23|TSLA|-0.006144|NaN
1993-06-24|TSLA|0.007739|NaN
1993-06-25|TSLA|0.002194|NaN
1993-06-28|TSLA|0.009495|NaN
1993-06-29|TSLA|-0.002567|NaN
1993-06-30|TSLA|-3.55E-4|NaN
1993-07-01|TSLA|-0.003352|NaN
1993-07-02|TSLA|-0.007082|NaN
1993-07-06|TSLA|-0.009891|NaN
1993-07-07|TSLA|0.003172|NaN
1993-07-08|TSLA|0.01312|NaN
1993-07-09|TSLA|-0.001137|NaN
1993-07-12|TSLA|0.001897|NaN
1993-07-13|TSLA|-0.001982|NaN
1993-07-14|TSLA|0.004441|NaN
1993-07-15|TSLA|-0.001911|NaN
1993-07-16|TSLA|-0.007725|NaN
1993-07-19|TSLA|6.28E-4|NaN
1993-07-20|TSLA|0.00287|NaN
1993-07-21|TSLA|-2.91E-4|NaN
1993-07-22|TSLA|-0.005971|NaN
1993-07-23|TSLA|0.005827|NaN
1993-07-26|TSLA|0.004451|NaN
1993-07-27|TSLA|-0.001893|NaN
1993-07-28|TSLA|-0.002342|NaN
1993-07-29|TSLA|0.00682|NaN
1993-07-30|TSLA|-0.004686|NaN
1993-08-02|TSLA|0.004508|NaN
1993-08-03|TSLA|-0.001955|NaN
1993-08-04|TSLA|-0.001625|NaN
1993-08-05|TSLA|-9.14E-4|NaN
1993-08-06|TSLA|0.001227|NaN
1993-08-09|TSLA|0.004547|NaN
1993-08-10|TSLA|-0.002818|NaN
1993-08-11|TSLA|0.002247|NaN
1993-08-12|TSLA|-0.00333|NaN
1993-08-13|TSLA|0.002628|NaN
1993-08-16|TSLA|0.004976|NaN
1993-08-17|TSLA|0.001658|NaN
1993-08-18|TSLA|0.006422|NaN
1993-08-19|TSLA|8.55E-4|NaN
1993-08-20|TSLA|-5.92E-4|NaN
1993-08-23|TSLA|-0.002039|NaN
1993-08-24|TSLA|0.009973|NaN
1993-08-25|TSLA|7.83E-4|NaN
1993-08-26|TSLA|0.001978|NaN
1993-08-27|TSLA|-0.001085|NaN
1993-08-30|TSLA|0.002953|NaN
1993-08-31|TSLA|0.003594|NaN
1993-09-01|TSLA|-8.84E-4|NaN
1993-09-02|TSLA|-0.003994|NaN
1993-09-03|TSLA|8.7E-5|NaN
1993-09-07|TSLA|-0.006113|NaN
1993-09-08|TSLA|-0.004078|NaN
1993-09-09|TSLA|0.001861|NaN
1993-09-10|TSLA|0.009224|NaN
1993-09-13|TSLA|7.36E-4|NaN
1993-09-14|TSLA|-0.004675|NaN
1993-09-15|TSLA|0.003696|NaN
1993-09-16|TSLA|-0.004701|NaN
1993-09-17|TSLA|-0.001306|NaN
1993-09-20|TSLA|-0.008238|NaN
1993-09-21|TSLA|-0.004615|NaN
1993-09-22|TSLA|0.007175|NaN
1993-09-23|TSLA|0.003376|NaN
1993-09-24|TSLA|-2.4E-4|NaN
1993-09-27|TSLA|0.009112|NaN
1993-09-28|TSLA|-5.85E-4|NaN
1993-09-29|TSLA|-0.003077|NaN
1993-09-30|TSLA|-0.002565|NaN
1993-10-01|TSLA|0.005142|NaN
1993-10-04|TSLA|1.08E-4|NaN
1993-10-05|TSLA|-3.03E-4|NaN
1993-10-06|TSLA|-9.97E-4|NaN
1993-10-07|TSLA|-0.003386|NaN
1993-10-08|TSLA|0.002461|NaN
1993-10-11|TSLA|0.001238|NaN
1993-10-12|TSLA|5.21E-4|NaN
1993-10-13|TSLA|8.02E-4|NaN
1993-10-14|TSLA|0.011571|NaN
1993-10-15|TSLA|0.005719|NaN
1993-10-18|TSLA|-0.002236|NaN
1993-10-19|TSLA|-0.004782|NaN
1993-10-20|TSLA|-3.0E-4|NaN
1993-10-21|TSLA|-0.001523|NaN
1993-10-22|TSLA|-0.004491|NaN
1993-10-25|TSLA|0.002007|NaN
1993-10-26|TSLA|2.15E-4|NaN
1993-10-27|TSLA|6.68E-4|NaN
1993-10-28|TSLA|0.006715|NaN
1993-10-29|TSLA|2.14E-4|NaN
1993-11-01|TSLA|0.002715|NaN
1993-11-02|TSLA|-0.001407|NaN
1993-11-03|TSLA|-0.01157|NaN
1993-11-04|TSLA|-0.011943|NaN
1993-11-05|TSLA|0.004547|NaN
1993-11-08|TSLA|0.001393|NaN
1993-11-09|TSLA|2.61E-4|NaN
1993-11-10|TSLA|0.007364|NaN
1993-11-11|TSLA|-0.002329|NaN
1993-11-12|TSLA|0.005944|NaN
1993-11-15|TSLA|-0.003524|NaN
1993-11-16|TSLA|0.006447|NaN
1993-11-17|TSLA|-0.004135|NaN
1993-11-18|TSLA|-0.00256|NaN
1993-11-19|TSLA|-0.0022|NaN
1993-11-22|TSLA|-0.007501|NaN
1993-11-23|TSLA|0.004138|NaN
1993-11-24|TSLA|0.002885|NaN
1993-11-26|TSLA|0.001514|NaN
1993-11-29|TSLA|-0.002505|NaN
1993-11-30|TSLA|-2.38E-4|NaN
1993-12-01|TSLA|2.17E-4|NaN
1993-12-02|TSLA|0.002641|NaN
1993-12-03|TSLA|0.003844|NaN
1993-12-06|TSLA|0.003313|NaN
1993-12-07|TSLA|7.08E-4|NaN
1993-12-08|TSLA|-0.001007|NaN
1993-12-09|TSLA|-0.004525|NaN
1993-12-10|TSLA|-5.39E-4|NaN
1993-12-13|TSLA|0.003815|NaN
1993-12-14|TSLA|-0.005669|NaN
1993-12-15|TSLA|-0.002635|NaN
1993-12-16|TSLA|0.003248|NaN
1993-12-17|TSLA|0.006561|NaN
1993-12-20|TSLA|-0.001136|NaN
1993-12-21|TSLA|-0.001181|NaN
1993-12-22|TSLA|0.004341|NaN
1993-12-23|TSLA|1.28E-4|NaN
1993-12-27|TSLA|0.006761|NaN
1993-12-28|TSLA|8.5E-4|NaN
1993-12-29|TSLA|-7.64E-4|NaN
1993-12-30|TSLA|-0.004123|NaN
1993-12-31|TSLA|-0.004673|NaN
1994-01-03|TSLA|-0.002165|NaN
1994-01-04|TSLA|0.003115|NaN
1994-01-05|TSLA|0.001414|NaN
1994-01-06|TSLA|-9.2E-4|NaN
1994-01-07|TSLA|0.005951|NaN
1994-01-10|TSLA|0.011428|NaN
1994-01-11|TSLA|-0.002399|NaN
1994-01-12|TSLA|8.4E-5|NaN
1994-01-13|TSLA|-0.003585|NaN
1994-01-14|TSLA|0.005164|NaN
1994-01-17|TSLA|-0.00339|NaN
1994-01-18|TSLA|0.002007|NaN
1994-01-19|TSLA|1.05E-4|NaN
1994-01-20|TSLA|0.001434|NaN
1994-01-21|TSLA|-5.47E-4|NaN
1994-01-24|TSLA|-0.005793|NaN
1994-01-25|TSLA|-0.002225|NaN
1994-01-26|TSLA|0.004842|NaN
1994-01-27|TSLA|0.008136|NaN
1994-01-28|TSLA|0.003459|NaN
1994-01-31|TSLA|0.006079|NaN
1994-02-01|TSLA|-0.004132|NaN
1994-02-02|TSLA|0.004962|NaN
1994-02-03|TSLA|-0.002676|NaN
1994-02-04|TSLA|-0.022675|NaN
1994-02-07|TSLA|0.004151|NaN
1994-02-08|TSLA|-0.001484|NaN
1994-02-09|TSLA|0.00363|NaN
1994-02-10|TSLA|-0.008122|NaN
1994-02-11|TSLA|0.002666|NaN
1994-02-14|TSLA|1.06E-4|NaN
1994-02-15|TSLA|0.00487|NaN
1994-02-16|TSLA|5.71E-4|NaN
1994-02-17|TSLA|-0.005182|NaN
1994-02-18|TSLA|-0.005634|NaN
1994-02-22|TSLA|0.008061|NaN
1994-02-23|TSLA|-0.001633|NaN
1994-02-24|TSLA|-0.013661|NaN
1994-02-25|TSLA|0.003899|NaN
1994-02-28|TSLA|0.002296|NaN
1994-03-01|TSLA|-0.00578|NaN
1994-03-02|TSLA|7.97E-4|NaN
1994-03-03|TSLA|-0.003873|NaN
1994-03-04|TSLA|0.003736|NaN
1994-03-07|TSLA|0.004669|NaN
1994-03-08|TSLA|-0.002206|NaN
1994-03-09|TSLA|0.002533|NaN
1994-03-10|TSLA|-0.006766|NaN
1994-03-11|TSLA|0.005475|NaN
1994-03-14|TSLA|0.002037|NaN
1994-03-15|TSLA|-8.13E-4|NaN
1994-03-16|TSLA|0.00516|NaN
1994-03-17|TSLA|0.003153|NaN
1994-03-18|TSLA|3.4E-4|NaN
1994-03-21|TSLA|-0.00535|NaN
1994-03-22|TSLA|5.55E-4|NaN
1994-03-23|TSLA|-5.55E-4|NaN
1994-03-24|TSLA|-0.008943|NaN
1994-03-25|TSLA|-0.008119|NaN
1994-03-28|TSLA|-0.001259|NaN
1994-03-29|TSLA|-0.016348|NaN
1994-03-30|TSLA|-0.015316|NaN
1994-03-31|TSLA|4.94E-4|NaN
1994-04-04|TSLA|-0.015367|NaN
1994-04-05|TSLA|0.021348|NaN
1994-04-06|TSLA|-5.35E-4|NaN
1994-04-07|TSLA|0.006316|NaN
1994-04-08|TSLA|-0.008384|NaN
1994-04-11|TSLA|0.006195|NaN
1994-04-12|TSLA|-0.005113|NaN
1994-04-13|TSLA|-0.002927|NaN
1994-04-14|TSLA|2.69E-4|NaN
1994-04-15|TSLA|-4.48E-4|NaN
1994-04-18|TSLA|-0.008337|NaN
1994-04-19|TSLA|1.81E-4|NaN
1994-04-20|TSLA|-0.001311|NaN
1994-04-21|TSLA|0.015318|NaN
1994-04-22|TSLA|-0.002451|NaN
1994-04-25|TSLA|0.011349|NaN
1994-04-26|TSLA|-0.001855|NaN
1994-04-28|TSLA|-0.00613|NaN
1994-04-29|TSLA|0.00403|NaN
1994-05-02|TSLA|0.004679|NaN
1994-05-03|TSLA|2.2E-5|NaN
1994-05-04|TSLA|-0.002892|NaN
1994-05-05|TSLA|-7.53E-4|NaN
1994-05-06|TSLA|-0.007887|NaN
1994-05-09|TSLA|-0.012282|NaN
1994-05-10|TSLA|0.008342|NaN
1994-05-11|TSLA|-0.010134|NaN
1994-05-12|TSLA|0.005119|NaN
1994-05-13|TSLA|8.79E-4|NaN
1994-05-16|TSLA|7.88E-4|NaN
1994-05-17|TSLA|0.010979|NaN
1994-05-18|TSLA|0.009613|NaN
1994-05-19|TSLA|0.00615|NaN
1994-05-20|TSLA|-0.003417|NaN
1994-05-23|TSLA|-0.003781|NaN
1994-05-24|TSLA|0.003553|NaN
1994-05-25|TSLA|0.003364|NaN
1994-05-26|TSLA|0.001578|NaN
